lon,lat,col,hex
-50,87,w,ffffff
-49,87,w,ffffff
-48,87,w,ffffff
-47,87,w,ffffff
-46,87,w,ffffff
-45,87,w,ffffff
-44,87,w,ffffff
-43,87,w,ffffff
-42,87,w,ffffff
-41,87,w,ffffff
-40,87,w,ffffff
-39,87,w,ffffff
-38,87,w,ffffff
-37,87,w,ffffff
-36,87,w,ffffff
-35,87,w,ffffff
-34,87,w,ffffff
-33,87,w,ffffff
-32,87,w,ffffff
-31,87,w,ffffff
-30,87,w,ffffff
-29,87,w,ffffff
-28,87,w,ffffff
-27,87,w,ffffff
-26,87,w,ffffff
-25,87,w,ffffff
-24,87,w,ffffff
-23,87,w,ffffff
-22,87,w,ffffff
-21,87,w,ffffff
-20,87,w,ffffff
-19,87,w,ffffff
-18,87,w,ffffff
-17,87,w,ffffff
-16,87,w,ffffff
-15,87,w,ffffff
-14,87,w,ffffff
-13,87,w,ffffff
-12,87,w,ffffff
-11,87,w,ffffff
-10,87,w,ffffff
-9,87,w,ffffff
-8,87,w,ffffff
-7,87,w,ffffff
-6,87,w,ffffff
-5,87,w,ffffff
-4,87,w,ffffff
-3,87,w,ffffff
-2,87,w,ffffff
-1,87,w,ffffff
0,87,w,ffffff
1,87,w,ffffff
2,87,w,ffffff
3,87,w,ffffff
4,87,w,ffffff
5,87,w,ffffff
6,87,w,ffffff
7,87,w,ffffff
8,87,w,ffffff
9,87,w,ffffff
10,87,w,ffffff
11,87,w,ffffff
12,87,w,ffffff
13,87,w,ffffff
14,87,w,ffffff
15,87,w,ffffff
16,87,w,ffffff
17,87,w,ffffff
18,87,w,ffffff
19,87,w,ffffff
20,87,w,ffffff
21,87,w,ffffff
22,87,w,ffffff
23,87,w,ffffff
24,87,w,ffffff
25,87,w,ffffff
26,87,w,ffffff
27,87,w,ffffff
28,87,w,ffffff
29,87,w,ffffff
30,87,w,ffffff
31,87,w,ffffff
32,87,w,ffffff
33,87,w,ffffff
34,87,w,ffffff
35,87,w,ffffff
36,87,w,ffffff
37,87,w,ffffff
38,87,w,ffffff
39,87,w,ffffff
40,87,w,ffffff
41,87,w,ffffff
42,87,w,ffffff
43,87,w,ffffff
44,87,w,ffffff
45,87,w,ffffff
46,87,w,ffffff
47,87,w,ffffff
48,87,w,ffffff
49,87,w,ffffff
50,87,w,ffffff
51,87,w,ffffff
52,87,w,ffffff
53,87,w,ffffff
54,87,w,ffffff
55,87,w,ffffff
56,87,w,ffffff
57,87,w,ffffff
58,87,w,ffffff
59,87,w,ffffff
60,87,w,ffffff
61,87,w,ffffff
62,87,w,ffffff
63,87,w,ffffff
64,87,w,ffffff
65,87,w,ffffff
66,87,w,ffffff
67,87,w,ffffff
68,87,w,ffffff
69,87,w,ffffff
70,87,w,ffffff
71,87,w,ffffff
72,87,w,ffffff
73,87,w,ffffff
74,87,w,ffffff
75,87,w,ffffff
76,87,w,ffffff
77,87,w,ffffff
78,87,w,ffffff
79,87,w,ffffff
80,87,w,ffffff
81,87,w,ffffff
82,87,w,ffffff
83,87,w,ffffff
84,87,w,ffffff
85,87,w,ffffff
86,87,w,ffffff
87,87,w,ffffff
88,87,w,ffffff
89,87,w,ffffff
90,87,w,ffffff
91,87,w,ffffff
92,87,w,ffffff
93,87,w,ffffff
94,87,w,ffffff
95,87,w,ffffff
96,87,w,ffffff
97,87,w,ffffff
98,87,w,ffffff
99,87,w,ffffff
100,87,w,ffffff
101,87,w,ffffff
102,87,w,ffffff
103,87,w,ffffff
104,87,w,ffffff
105,87,w,ffffff
106,87,w,ffffff
107,87,w,ffffff
108,87,w,ffffff
109,87,w,ffffff
110,87,w,ffffff
111,87,w,ffffff
112,87,w,ffffff
113,87,w,ffffff
114,87,w,ffffff
115,87,w,ffffff
116,87,w,ffffff
117,87,w,ffffff
118,87,w,ffffff
119,87,w,ffffff
120,87,w,ffffff
121,87,w,ffffff
122,87,w,ffffff
123,87,w,ffffff
124,87,w,ffffff
125,87,w,ffffff
126,87,w,ffffff
127,87,w,ffffff
128,87,w,ffffff
129,87,w,ffffff
130,87,w,ffffff
131,87,w,ffffff
132,87,w,ffffff
133,87,w,ffffff
134,87,w,ffffff
135,87,w,ffffff
136,87,w,ffffff
137,87,w,ffffff
138,87,w,ffffff
139,87,w,ffffff
140,87,w,ffffff
141,87,w,ffffff
142,87,w,ffffff
143,87,w,ffffff
144,87,w,ffffff
145,87,w,ffffff
146,87,w,ffffff
147,87,w,ffffff
148,87,w,ffffff
149,87,w,ffffff
150,87,w,ffffff
151,87,w,ffffff
152,87,w,ffffff
153,87,w,ffffff
154,87,w,ffffff
155,87,w,ffffff
156,87,w,ffffff
157,87,w,ffffff
158,87,w,ffffff
159,87,w,ffffff
160,87,w,ffffff
161,87,w,ffffff
162,87,w,ffffff
163,87,w,ffffff
164,87,w,ffffff
165,87,w,ffffff
166,87,w,ffffff
167,87,w,ffffff
168,87,w,ffffff
169,87,w,ffffff
170,87,w,ffffff
171,87,w,ffffff
172,87,w,ffffff
173,87,w,ffffff
174,87,w,ffffff
175,87,w,ffffff
176,87,w,ffffff
177,87,w,ffffff
178,87,w,ffffff
179,87,w,ffffff
-180,86,w,ffffff
-179,86,w,ffffff
-178,86,w,ffffff
-177,86,w,ffffff
-176,86,w,ffffff
-175,86,w,ffffff
-174,86,w,ffffff
-173,86,w,ffffff
-172,86,w,ffffff
-171,86,w,ffffff
-170,86,w,ffffff
-169,86,w,ffffff
-168,86,w,ffffff
-167,86,w,ffffff
-166,86,w,ffffff
-165,86,w,ffffff
-164,86,w,ffffff
-163,86,w,ffffff
-162,86,w,ffffff
-161,86,w,ffffff
-160,86,w,ffffff
-159,86,w,ffffff
-158,86,w,ffffff
-157,86,w,ffffff
-156,86,w,ffffff
-155,86,w,ffffff
-154,86,w,ffffff
-153,86,w,ffffff
-152,86,w,ffffff
-151,86,w,ffffff
-150,86,w,ffffff
-149,86,w,ffffff
-148,86,w,ffffff
-147,86,w,ffffff
-146,86,w,ffffff
-145,86,w,ffffff
-144,86,w,ffffff
-143,86,w,ffffff
-142,86,w,ffffff
-141,86,w,ffffff
-140,86,w,ffffff
-139,86,w,ffffff
-138,86,w,ffffff
-137,86,w,ffffff
-136,86,w,ffffff
-135,86,w,ffffff
-134,86,w,ffffff
-133,86,w,ffffff
-132,86,w,ffffff
-131,86,w,ffffff
-130,86,w,ffffff
-129,86,w,ffffff
-128,86,w,ffffff
-127,86,w,ffffff
-126,86,w,ffffff
-125,86,w,ffffff
-124,86,w,ffffff
-123,86,w,ffffff
-122,86,w,ffffff
-121,86,w,ffffff
-120,86,w,ffffff
-119,86,w,ffffff
-118,86,w,ffffff
-117,86,w,ffffff
-116,86,w,ffffff
-115,86,w,ffffff
-114,86,w,ffffff
-113,86,w,ffffff
-112,86,w,ffffff
-111,86,w,ffffff
-110,86,w,ffffff
-109,86,w,ffffff
-108,86,w,ffffff
-107,86,w,ffffff
-106,86,w,ffffff
-105,86,w,ffffff
-104,86,w,ffffff
-103,86,w,ffffff
-102,86,w,ffffff
-101,86,w,ffffff
-100,86,w,ffffff
-99,86,w,ffffff
-98,86,w,ffffff
-97,86,w,ffffff
-96,86,w,ffffff
-95,86,w,ffffff
-94,86,w,ffffff
-93,86,w,ffffff
-92,86,w,ffffff
-91,86,w,ffffff
-90,86,w,ffffff
-89,86,w,ffffff
-88,86,w,ffffff
-87,86,w,ffffff
-86,86,w,ffffff
-85,86,w,ffffff
-84,86,w,ffffff
-83,86,w,ffffff
-82,86,w,ffffff
-81,86,w,ffffff
-80,86,w,ffffff
-79,86,w,ffffff
-78,86,w,ffffff
-77,86,w,ffffff
-76,86,w,ffffff
-75,86,w,ffffff
-74,86,w,ffffff
-73,86,w,ffffff
-72,86,w,ffffff
-71,86,w,ffffff
-70,86,w,ffffff
-69,86,w,ffffff
-68,86,w,ffffff
-67,86,w,ffffff
-66,86,w,ffffff
-65,86,w,ffffff
-64,86,w,ffffff
-63,86,w,ffffff
-62,86,w,ffffff
-61,86,w,ffffff
-60,86,w,ffffff
-59,86,w,ffffff
-58,86,w,ffffff
-57,86,w,ffffff
-56,86,w,ffffff
-55,86,w,ffffff
-54,86,w,ffffff
-53,86,w,ffffff
-52,86,w,ffffff
-51,86,w,ffffff
-50,86,w,ffffff
-49,86,w,ffffff
-48,86,w,ffffff
-47,86,w,ffffff
-46,86,w,ffffff
-45,86,w,ffffff
-44,86,w,ffffff
-43,86,w,ffffff
-42,86,w,ffffff
-41,86,w,ffffff
-40,86,w,ffffff
-39,86,w,ffffff
-38,86,w,ffffff
-37,86,w,ffffff
-36,86,w,ffffff
-35,86,w,ffffff
-34,86,w,ffffff
-33,86,w,ffffff
-32,86,w,ffffff
-31,86,w,ffffff
-30,86,w,ffffff
-29,86,w,ffffff
-28,86,w,ffffff
-27,86,w,ffffff
-26,86,w,ffffff
-25,86,w,ffffff
-24,86,w,ffffff
-23,86,w,ffffff
-22,86,w,ffffff
-21,86,w,ffffff
-20,86,w,ffffff
-19,86,w,ffffff
-18,86,w,ffffff
-17,86,w,ffffff
-16,86,w,ffffff
-15,86,w,ffffff
-14,86,w,ffffff
-13,86,w,ffffff
-12,86,w,ffffff
-11,86,w,ffffff
-10,86,w,ffffff
-9,86,w,ffffff
-8,86,w,ffffff
-7,86,w,ffffff
-6,86,w,ffffff
-5,86,w,ffffff
-4,86,w,ffffff
-3,86,w,ffffff
-2,86,w,ffffff
-1,86,w,ffffff
0,86,w,ffffff
1,86,w,ffffff
2,86,w,ffffff
3,86,w,ffffff
4,86,w,ffffff
5,86,w,ffffff
6,86,w,ffffff
7,86,w,ffffff
8,86,w,ffffff
9,86,w,ffffff
10,86,w,ffffff
11,86,w,ffffff
12,86,w,ffffff
13,86,w,ffffff
14,86,w,ffffff
15,86,w,ffffff
16,86,w,ffffff
17,86,w,ffffff
18,86,w,ffffff
19,86,w,ffffff
20,86,w,ffffff
21,86,w,ffffff
22,86,w,ffffff
23,86,w,ffffff
24,86,w,ffffff
25,86,w,ffffff
26,86,w,ffffff
27,86,w,ffffff
28,86,w,ffffff
29,86,w,ffffff
30,86,w,ffffff
31,86,w,ffffff
32,86,w,ffffff
33,86,w,ffffff
34,86,w,ffffff
35,86,w,ffffff
36,86,w,ffffff
37,86,w,ffffff
38,86,w,ffffff
39,86,w,ffffff
40,86,w,ffffff
41,86,w,ffffff
42,86,w,ffffff
43,86,w,ffffff
44,86,w,ffffff
45,86,w,ffffff
46,86,w,ffffff
47,86,w,ffffff
48,86,w,ffffff
49,86,w,ffffff
50,86,w,ffffff
51,86,w,ffffff
52,86,w,ffffff
53,86,w,ffffff
54,86,w,ffffff
55,86,w,ffffff
56,86,w,ffffff
57,86,w,ffffff
58,86,w,ffffff
59,86,w,ffffff
60,86,w,ffffff
61,86,w,ffffff
62,86,w,ffffff
63,86,w,ffffff
64,86,w,ffffff
65,86,w,ffffff
66,86,w,ffffff
67,86,w,ffffff
68,86,w,ffffff
69,86,w,ffffff
70,86,w,ffffff
71,86,w,ffffff
72,86,w,ffffff
73,86,w,ffffff
74,86,w,ffffff
75,86,w,ffffff
76,86,w,ffffff
77,86,w,ffffff
78,86,w,ffffff
79,86,w,ffffff
80,86,w,ffffff
81,86,w,ffffff
82,86,w,ffffff
83,86,w,ffffff
84,86,w,ffffff
85,86,w,ffffff
86,86,w,ffffff
87,86,w,ffffff
88,86,w,ffffff
89,86,w,ffffff
90,86,w,ffffff
91,86,w,ffffff
92,86,w,ffffff
93,86,w,ffffff
94,86,w,ffffff
95,86,w,ffffff
96,86,w,ffffff
97,86,w,ffffff
98,86,w,ffffff
99,86,w,ffffff
100,86,w,ffffff
101,86,w,ffffff
102,86,w,ffffff
103,86,w,ffffff
104,86,w,ffffff
105,86,w,ffffff
106,86,w,ffffff
107,86,w,ffffff
108,86,w,ffffff
109,86,w,ffffff
110,86,w,ffffff
111,86,w,ffffff
112,86,w,ffffff
113,86,w,ffffff
114,86,w,ffffff
115,86,w,ffffff
116,86,w,ffffff
117,86,w,ffffff
118,86,w,ffffff
119,86,w,ffffff
120,86,w,ffffff
121,86,w,ffffff
122,86,w,ffffff
123,86,w,ffffff
124,86,w,ffffff
125,86,w,ffffff
126,86,w,ffffff
127,86,w,ffffff
128,86,w,ffffff
129,86,w,ffffff
130,86,w,ffffff
131,86,w,ffffff
132,86,w,ffffff
133,86,w,ffffff
134,86,w,ffffff
135,86,w,ffffff
136,86,w,ffffff
137,86,w,ffffff
138,86,w,ffffff
139,86,w,ffffff
140,86,w,ffffff
141,86,w,ffffff
142,86,w,ffffff
143,86,w,ffffff
144,86,w,ffffff
145,86,w,ffffff
146,86,w,ffffff
147,86,w,ffffff
148,86,w,ffffff
149,86,w,ffffff
150,86,w,ffffff
151,86,w,ffffff
152,86,w,ffffff
153,86,w,ffffff
154,86,w,ffffff
155,86,w,ffffff
156,86,w,ffffff
157,86,w,ffffff
158,86,w,ffffff
159,86,w,ffffff
160,86,w,ffffff
161,86,w,ffffff
162,86,w,ffffff
163,86,w,ffffff
164,86,w,ffffff
165,86,w,ffffff
166,86,w,ffffff
167,86,w,ffffff
168,86,w,ffffff
169,86,w,ffffff
170,86,w,ffffff
171,86,w,ffffff
172,86,w,ffffff
173,86,w,ffffff
174,86,w,ffffff
175,86,w,ffffff
176,86,w,ffffff
177,86,w,ffffff
178,86,w,ffffff
179,86,w,ffffff
-180,85,w,ffffff
-179,85,w,ffffff
-178,85,w,ffffff
-177,85,w,ffffff
-176,85,w,ffffff
-175,85,w,ffffff
-174,85,w,ffffff
-173,85,w,ffffff
-172,85,w,ffffff
-171,85,w,ffffff
-170,85,w,ffffff
-169,85,w,ffffff
-168,85,w,ffffff
-167,85,w,ffffff
-166,85,w,ffffff
-165,85,w,ffffff
-164,85,w,ffffff
-163,85,w,ffffff
-162,85,w,ffffff
-161,85,w,ffffff
-160,85,w,ffffff
-159,85,w,ffffff
-158,85,w,ffffff
-157,85,w,ffffff
-156,85,w,ffffff
-155,85,w,ffffff
-154,85,w,ffffff
-153,85,w,ffffff
-152,85,w,ffffff
-151,85,w,ffffff
-150,85,w,ffffff
-149,85,w,ffffff
-148,85,w,ffffff
-147,85,w,ffffff
-146,85,w,ffffff
-145,85,w,ffffff
-144,85,w,ffffff
-143,85,w,ffffff
-142,85,w,ffffff
-141,85,w,ffffff
-140,85,w,ffffff
-139,85,w,ffffff
-138,85,w,ffffff
-137,85,w,ffffff
-136,85,w,ffffff
-135,85,w,ffffff
-134,85,w,ffffff
-133,85,w,ffffff
-132,85,w,ffffff
-131,85,w,ffffff
-130,85,w,ffffff
-129,85,w,ffffff
-128,85,w,ffffff
-127,85,w,ffffff
-126,85,w,ffffff
-125,85,w,ffffff
-124,85,w,ffffff
-123,85,w,ffffff
-122,85,w,ffffff
-121,85,w,ffffff
-120,85,w,ffffff
-119,85,w,ffffff
-118,85,w,ffffff
-117,85,w,ffffff
-116,85,w,ffffff
-115,85,w,ffffff
-114,85,w,ffffff
-113,85,w,ffffff
-112,85,w,ffffff
-111,85,w,ffffff
-110,85,w,ffffff
-109,85,w,ffffff
-108,85,w,ffffff
-107,85,w,ffffff
-106,85,w,ffffff
-105,85,w,ffffff
-104,85,w,ffffff
-103,85,w,ffffff
-102,85,w,ffffff
-101,85,w,ffffff
-100,85,w,ffffff
-99,85,w,ffffff
-98,85,w,ffffff
-97,85,w,ffffff
-96,85,w,ffffff
-95,85,w,ffffff
-94,85,w,ffffff
-93,85,w,ffffff
-92,85,w,ffffff
-91,85,w,ffffff
-90,85,w,ffffff
-89,85,w,ffffff
-88,85,w,ffffff
-87,85,w,ffffff
-86,85,w,ffffff
-85,85,w,ffffff
-84,85,w,ffffff
-83,85,w,ffffff
-82,85,w,ffffff
-81,85,w,ffffff
-80,85,w,ffffff
-79,85,w,ffffff
-78,85,w,ffffff
-77,85,w,ffffff
-76,85,w,ffffff
-75,85,w,ffffff
-74,85,w,ffffff
-73,85,w,ffffff
-72,85,w,ffffff
-71,85,w,ffffff
-70,85,w,ffffff
-69,85,w,ffffff
-68,85,w,ffffff
-67,85,w,ffffff
-66,85,w,ffffff
-65,85,w,ffffff
-64,85,w,ffffff
-63,85,w,ffffff
-62,85,w,ffffff
-61,85,w,ffffff
-60,85,w,ffffff
-59,85,w,ffffff
-58,85,w,ffffff
-57,85,w,ffffff
-56,85,w,ffffff
-55,85,w,ffffff
-54,85,w,ffffff
-53,85,w,ffffff
-52,85,w,ffffff
-51,85,w,ffffff
-50,85,w,ffffff
-49,85,w,ffffff
-48,85,w,ffffff
-47,85,w,ffffff
-46,85,w,ffffff
-45,85,w,ffffff
-44,85,w,ffffff
-43,85,w,ffffff
-42,85,w,ffffff
-41,85,w,ffffff
-40,85,w,ffffff
-39,85,w,ffffff
-38,85,w,ffffff
-37,85,w,ffffff
-36,85,w,ffffff
-35,85,w,ffffff
-34,85,w,ffffff
-33,85,w,ffffff
-32,85,w,ffffff
-31,85,w,ffffff
-30,85,w,ffffff
-29,85,w,ffffff
-28,85,w,ffffff
-27,85,w,ffffff
-26,85,w,ffffff
-25,85,w,ffffff
-24,85,w,ffffff
-23,85,w,ffffff
-22,85,w,ffffff
-21,85,w,ffffff
-20,85,w,ffffff
-19,85,w,ffffff
-18,85,w,ffffff
-17,85,w,ffffff
-16,85,w,ffffff
-15,85,w,ffffff
-14,85,w,ffffff
-13,85,w,ffffff
-12,85,w,ffffff
-11,85,w,ffffff
-10,85,w,ffffff
-9,85,w,ffffff
-8,85,w,ffffff
-7,85,w,ffffff
-6,85,w,ffffff
-5,85,w,ffffff
-4,85,w,ffffff
-3,85,w,ffffff
-2,85,w,ffffff
-1,85,w,ffffff
0,85,w,ffffff
1,85,w,ffffff
2,85,w,ffffff
3,85,w,ffffff
4,85,w,ffffff
5,85,w,ffffff
6,85,w,ffffff
7,85,w,ffffff
8,85,w,ffffff
9,85,w,ffffff
10,85,w,ffffff
11,85,w,ffffff
12,85,w,ffffff
13,85,w,ffffff
14,85,w,ffffff
15,85,w,ffffff
16,85,w,ffffff
17,85,w,ffffff
18,85,w,ffffff
19,85,w,ffffff
20,85,w,ffffff
21,85,w,ffffff
22,85,w,ffffff
23,85,w,ffffff
24,85,w,ffffff
25,85,w,ffffff
26,85,w,ffffff
27,85,w,ffffff
28,85,w,ffffff
29,85,w,ffffff
30,85,w,ffffff
31,85,w,ffffff
32,85,w,ffffff
33,85,w,ffffff
34,85,w,ffffff
35,85,w,ffffff
36,85,w,ffffff
37,85,w,ffffff
38,85,w,ffffff
39,85,w,ffffff
40,85,w,ffffff
41,85,w,ffffff
42,85,w,ffffff
43,85,w,ffffff
44,85,w,ffffff
45,85,w,ffffff
46,85,w,ffffff
47,85,w,ffffff
48,85,w,ffffff
49,85,w,ffffff
50,85,w,ffffff
51,85,w,ffffff
52,85,w,ffffff
53,85,w,ffffff
54,85,w,ffffff
55,85,w,ffffff
56,85,w,ffffff
57,85,w,ffffff
58,85,w,ffffff
59,85,w,ffffff
60,85,w,ffffff
61,85,w,ffffff
62,85,w,ffffff
63,85,w,ffffff
64,85,w,ffffff
65,85,w,ffffff
66,85,w,ffffff
67,85,w,ffffff
68,85,w,ffffff
69,85,w,ffffff
70,85,w,ffffff
71,85,w,ffffff
72,85,w,ffffff
73,85,w,ffffff
74,85,w,ffffff
75,85,w,ffffff
76,85,w,ffffff
77,85,w,ffffff
78,85,w,ffffff
79,85,w,ffffff
80,85,w,ffffff
81,85,w,ffffff
82,85,w,ffffff
83,85,w,ffffff
84,85,w,ffffff
85,85,w,ffffff
86,85,w,ffffff
87,85,w,ffffff
88,85,w,ffffff
89,85,w,ffffff
90,85,w,ffffff
91,85,w,ffffff
92,85,w,ffffff
93,85,w,ffffff
94,85,w,ffffff
95,85,w,ffffff
96,85,w,ffffff
97,85,w,ffffff
98,85,w,ffffff
99,85,w,ffffff
100,85,w,ffffff
101,85,w,ffffff
102,85,w,ffffff
103,85,w,ffffff
104,85,w,ffffff
105,85,w,ffffff
106,85,w,ffffff
107,85,w,ffffff
108,85,w,ffffff
109,85,w,ffffff
110,85,w,ffffff
111,85,w,ffffff
112,85,w,ffffff
113,85,w,ffffff
114,85,w,ffffff
115,85,w,ffffff
116,85,w,ffffff
117,85,w,ffffff
118,85,w,ffffff
119,85,w,ffffff
120,85,w,ffffff
121,85,w,ffffff
122,85,w,ffffff
123,85,w,ffffff
124,85,w,ffffff
125,85,w,ffffff
126,85,w,ffffff
127,85,w,ffffff
128,85,w,ffffff
129,85,w,ffffff
130,85,w,ffffff
131,85,w,ffffff
132,85,w,ffffff
133,85,w,ffffff
134,85,w,ffffff
135,85,w,ffffff
136,85,w,ffffff
137,85,w,ffffff
138,85,w,ffffff
139,85,w,ffffff
140,85,w,ffffff
141,85,w,ffffff
142,85,w,ffffff
143,85,w,ffffff
144,85,w,ffffff
145,85,w,ffffff
146,85,w,ffffff
147,85,w,ffffff
148,85,w,ffffff
149,85,w,ffffff
150,85,w,ffffff
151,85,w,ffffff
152,85,w,ffffff
153,85,w,ffffff
154,85,w,ffffff
155,85,w,ffffff
156,85,w,ffffff
157,85,w,ffffff
158,85,w,ffffff
159,85,w,ffffff
160,85,w,ffffff
161,85,w,ffffff
162,85,w,ffffff
163,85,w,ffffff
164,85,w,ffffff
165,85,w,ffffff
166,85,w,ffffff
167,85,w,ffffff
168,85,w,ffffff
169,85,w,ffffff
170,85,w,ffffff
171,85,w,ffffff
172,85,w,ffffff
173,85,w,ffffff
174,85,w,ffffff
175,85,w,ffffff
176,85,w,ffffff
177,85,w,ffffff
178,85,w,ffffff
179,85,w,ffffff
-180,84,w,ffffff
-179,84,w,ffffff
-178,84,w,ffffff
-177,84,w,ffffff
-176,84,w,ffffff
-175,84,w,ffffff
-174,84,w,ffffff
-173,84,w,ffffff
-172,84,w,ffffff
-171,84,w,ffffff
-170,84,w,ffffff
-169,84,w,ffffff
-168,84,w,ffffff
-167,84,w,ffffff
-166,84,w,ffffff
-165,84,w,ffffff
-164,84,w,ffffff
-163,84,w,ffffff
-162,84,w,ffffff
-161,84,w,ffffff
-160,84,w,ffffff
-159,84,w,ffffff
-158,84,w,ffffff
-157,84,w,ffffff
-156,84,w,ffffff
-155,84,w,ffffff
-154,84,w,ffffff
-153,84,w,ffffff
-152,84,w,ffffff
-151,84,w,ffffff
-150,84,w,ffffff
-149,84,w,ffffff
-148,84,w,ffffff
-147,84,w,ffffff
-146,84,w,ffffff
-145,84,w,ffffff
-144,84,w,ffffff
-143,84,w,ffffff
-142,84,w,ffffff
-141,84,w,ffffff
-140,84,w,ffffff
-139,84,w,ffffff
-138,84,w,ffffff
-137,84,w,ffffff
-136,84,w,ffffff
-135,84,w,ffffff
-134,84,w,ffffff
-133,84,w,ffffff
-132,84,w,ffffff
-131,84,w,ffffff
-130,84,w,ffffff
-129,84,w,ffffff
-128,84,w,ffffff
-127,84,w,ffffff
-126,84,w,ffffff
-125,84,w,ffffff
-124,84,w,ffffff
-123,84,w,ffffff
-122,84,w,ffffff
-121,84,w,ffffff
-120,84,w,ffffff
-119,84,w,ffffff
-118,84,w,ffffff
-117,84,w,ffffff
-116,84,w,ffffff
-115,84,w,ffffff
-114,84,w,ffffff
-113,84,w,ffffff
-112,84,w,ffffff
-111,84,w,ffffff
-110,84,w,ffffff
-109,84,w,ffffff
-108,84,w,ffffff
-107,84,w,ffffff
-106,84,w,ffffff
-105,84,w,ffffff
-104,84,w,ffffff
-103,84,w,ffffff
-102,84,w,ffffff
-101,84,w,ffffff
-100,84,w,ffffff
-99,84,w,ffffff
-98,84,w,ffffff
-97,84,w,ffffff
-96,84,w,ffffff
-95,84,w,ffffff
-94,84,w,ffffff
-93,84,w,ffffff
-92,84,w,ffffff
-91,84,w,ffffff
-90,84,w,ffffff
-89,84,w,ffffff
-88,84,w,ffffff
-87,84,w,ffffff
-86,84,w,ffffff
-85,84,w,ffffff
-84,84,w,ffffff
-83,84,w,ffffff
-82,84,w,ffffff
-81,84,w,ffffff
-80,84,w,ffffff
-79,84,w,ffffff
-78,84,w,ffffff
-77,84,w,ffffff
-76,84,w,ffffff
-75,84,w,ffffff
-74,84,w,ffffff
-73,84,w,ffffff
-72,84,w,ffffff
-71,84,w,ffffff
-70,84,w,ffffff
-69,84,w,ffffff
-68,84,w,ffffff
-67,84,w,ffffff
-66,84,w,ffffff
-65,84,w,ffffff
-64,84,w,ffffff
-63,84,w,ffffff
-62,84,w,ffffff
-61,84,w,ffffff
-60,84,w,ffffff
-59,84,w,ffffff
-58,84,w,ffffff
-57,84,w,ffffff
-56,84,w,ffffff
-55,84,w,ffffff
-54,84,w,ffffff
-53,84,w,ffffff
-52,84,w,ffffff
-51,84,w,ffffff
-50,84,w,ffffff
-49,84,w,ffffff
-48,84,w,ffffff
-47,84,w,ffffff
-46,84,w,ffffff
-45,84,w,ffffff
-44,84,w,ffffff
-43,84,w,ffffff
-42,84,w,ffffff
-41,84,w,ffffff
-40,84,w,ffffff
-39,84,w,ffffff
-38,84,w,ffffff
-37,84,w,ffffff
-36,84,w,ffffff
-35,84,w,ffffff
-34,84,w,ffffff
-33,84,w,ffffff
-32,84,w,ffffff
-31,84,w,ffffff
-30,84,w,ffffff
-29,84,w,ffffff
-28,84,w,ffffff
-27,84,w,ffffff
-26,84,w,ffffff
-25,84,w,ffffff
-24,84,w,ffffff
-23,84,w,ffffff
-22,84,w,ffffff
-21,84,w,ffffff
-20,84,w,ffffff
-19,84,w,ffffff
-18,84,w,ffffff
-17,84,w,ffffff
-16,84,w,ffffff
-15,84,w,ffffff
-14,84,w,ffffff
-13,84,w,ffffff
-12,84,w,ffffff
-11,84,w,ffffff
-10,84,w,ffffff
-9,84,w,ffffff
-8,84,w,ffffff
-7,84,w,ffffff
-6,84,w,ffffff
-5,84,w,ffffff
-4,84,w,ffffff
-3,84,w,ffffff
-2,84,w,ffffff
-1,84,w,ffffff
0,84,w,ffffff
1,84,w,ffffff
2,84,w,ffffff
3,84,w,ffffff
4,84,w,ffffff
5,84,w,ffffff
6,84,w,ffffff
7,84,w,ffffff
8,84,w,ffffff
9,84,w,ffffff
10,84,w,ffffff
11,84,w,ffffff
12,84,w,ffffff
13,84,w,ffffff
14,84,w,ffffff
15,84,w,ffffff
16,84,w,ffffff
17,84,w,ffffff
18,84,w,ffffff
19,84,w,ffffff
20,84,w,ffffff
21,84,w,ffffff
22,84,w,ffffff
23,84,w,ffffff
24,84,w,ffffff
25,84,w,ffffff
26,84,w,ffffff
27,84,w,ffffff
28,84,w,ffffff
29,84,w,ffffff
30,84,w,ffffff
31,84,w,ffffff
32,84,w,ffffff
33,84,w,ffffff
34,84,w,ffffff
35,84,w,ffffff
36,84,w,ffffff
37,84,w,ffffff
38,84,w,ffffff
39,84,w,ffffff
40,84,w,ffffff
41,84,w,ffffff
42,84,w,ffffff
43,84,w,ffffff
44,84,w,ffffff
45,84,w,ffffff
46,84,w,ffffff
47,84,w,ffffff
48,84,w,ffffff
49,84,w,ffffff
50,84,w,ffffff
51,84,w,ffffff
52,84,w,ffffff
53,84,w,ffffff
54,84,w,ffffff
55,84,w,ffffff
56,84,w,ffffff
57,84,w,ffffff
58,84,w,ffffff
59,84,w,ffffff
60,84,w,ffffff
61,84,w,ffffff
62,84,w,ffffff
63,84,w,ffffff
64,84,w,ffffff
65,84,w,ffffff
66,84,w,ffffff
67,84,w,ffffff
68,84,w,ffffff
69,84,w,ffffff
70,84,w,ffffff
71,84,w,ffffff
72,84,w,ffffff
73,84,w,ffffff
74,84,w,ffffff
75,84,w,ffffff
76,84,w,ffffff
77,84,w,ffffff
78,84,w,ffffff
79,84,w,ffffff
80,84,w,ffffff
81,84,w,ffffff
82,84,w,ffffff
83,84,w,ffffff
84,84,w,ffffff
85,84,w,ffffff
86,84,w,ffffff
87,84,w,ffffff
